United States Post Office,,,,,,47.4611713,-123.114509
USPS - Richlandtown,,,,,,40.462427,-75.3239101
United States Post Office,320,South Main Street,Franklinton,NC,27525,36.1009635,-78.4589385
PostNet,1337,West 43rd Street,Houston,TX,,29.8275365,-95.4318065
United States Post Office,11043,Citrus Drive,Ventura,CA,93004,34.2923623,-119.157317
United States Post Office,8157,Elkin Highway,Roaring River,NC,28669,36.2054715,-81.008918
United States Post Office,,,,,,40.3417208,-75.5731135
United States Post Office,,,,,,34.1226399,-117.320578
Garland Post Office,1,Oliver Hill Road,Garland,ME,04939,45.0389809,-69.1592079
United States Post Office,1517,Belvidere Road,Belvidere,NC,27919,36.2682902,-76.5391819
Stoneville Post Office,,,,,,36.4663485,-79.9058306
Heath Post Office,1,East Main Street,,,,42.673698,-72.8217897
Cambridge Post Office,9,Main Street,Cambridge,ME,04923,45.0230342,-69.4729977
United States Post Office,,,,,,45.0583147,-93.1938357
Rowe Post Office,321,Zoar Road,,,,42.6947626,-72.8985438
Charlemont Post Office,90,Main Street,,,01339,42.6273967,-72.8768695
The UPS Store,,,,,,38.9113846,-78.1868006
FedEx,,,,,,40.418813,-105.0726047
United States Post Office,268,2nd Street,Ellerbe,NC,28338,35.0718143,-79.7623929
Portage Lake Post Office,1,School Street,Portage,ME,04768,46.7593715,-68.4755008
Norway Post Office,299,Main Street,Norway,ME,04268,44.213297,-70.5404838
United States Post Office,,,,,,48.0242574,-98.1223445
United States Post Office,9,South 7th Street,Bally,PA,19503,40.4026522,-75.585532
Quinton Post Office,2510,New Kent Highway,Quinton,VA,23141,37.5210529,-77.1868056
FedEx,,,,,,40.8415498,-96.6966853
United States Post Office,,,,,,40.3731539,-75.6302529
The UPS Store,2202,East 2nd Street,Superior,WI,54880,46.7050548,-92.0474686
United States Post Office,,,,,,40.3436708,-75.6277371
The UPS Store,,,,,,36.1183756,-80.311111
United States Post Office,,,,,,40.282674,-75.6920055
Postal Outlet Plus,14580,Canyon Seven Road,Guerneville,CA,95446,38.5198221,-122.9784743
United States Post Office,101,Central Avenue,Black Creek,NC,27813,35.6353682,-77.9346288
United States Post Office,40,Hanor Lane,Wendell,NC,27591,35.7933755,-78.3761694
FedEx Office,2712,Hillsborough Street,Raleigh,NC,27607,35.7889474,-78.6718027
The UPS Store,1508,Barton Road,Redlands,CA,92373,34.0471246,-117.206428
United States Post Office,43,West Main Street,Coats,NC,27521,35.4076399,-78.6730705
The UPS Store,,North Clark Street,Chicago,IL,60657,41.9371523,-87.6480932
The UPS Store,,,,,,41.9453963,-87.6637779
Truchas Post Office,10,County Road 75,Truchas,NM,87578,36.0441187,-105.811823
United States Post Office,4016,Main Street,Slatedale,PA,18079,40.7443823,-75.657026
United States Post Office,6901,Southwest 24th Street,Miami,FL,33155,25.7485968,-80.3071976
PostalAnnex,416,West San Ysidro Boulevard,San Ysidro,CA,92173,32.554969,-117.052528
United States Post Office,8855,West Pine Street,Lowgap,NC,27024,36.5228408,-80.8672312
Mayslick Post Office,5014,Main Street,Mayslick,KY,41055,38.5229122,-83.8363971
The UPS Store,700,East Redlands Boulevard,Redlands,CA,92373,34.0482984,-117.170807
The UPS Store,,,,,,40.4335162,-111.880532
The UPS Store,,,,,,42.9687729,-74.1847779
United States Post Office,,,,,,45.4066038,-113.9953273
The UPS Store,,,,,,35.869563,-78.6230426
Brooksville Post Office,208,Madison Street,Brooksville,KY,41004,38.6828006,-84.067633
United States Post Office,450,Carthage Street,Cameron,NC,28326,35.3264778,-79.2538675
The UPS Store,,,,,,35.7988387,-78.5600257
The UPS Store,11712,Jefferson Avenue,,,23607,37.0798094,-76.4763976
FedEx Ship Center,8509,Davis Boulevard,North Richland Hills,TX,76182,32.9064723,-97.1927508
The UPS Store,,,,,,30.016228,-90.198669
United States Post Office,,,,,,40.7046673,-75.117858
Mount Olivet Village Post Office,,,,,,38.5326075,-84.040656
United States Post Office,202,North Bond Street,Rowland,NC,28383,34.5377426,-79.2900174
The UPS Store,,,,,,40.7005873,-75.1562707
The UPS Store,,,,,,38.4637046,-122.718067
United States Post Office,209,South Caswell Street,La Grange,NC,28551,35.3044551,-77.7891457
Millersburg Post Office,425,Main Street,Millersburg,KY,40348-9998,38.3003198,-84.1492404
United States Post Office,306,Liberty Street,Norlina,NC,27563,36.4447152,-78.1935513
United States Post Office,1728,US-1,Norlina,NC,27563,36.4887971,-78.1710196
Mail Boxes Etc.,,,,,,38.7906204,-120.9418389
Mail Boxes Etc.,,,,,,38.7906696,-120.9374009
Mail Boxes Etc.,,,,,,38.7849343,-120.9326635
Going Postal,,,,,,42.5753922,-83.3611364
The UPS Store,,,,,,42.5409479,-83.3599085
United States Post Office,,,,,,36.3961942,-80.7248525
The UPS Store,614,South 4th Street,Philadelphia,PA,19147,39.941209,-75.1493969
United States Post Office,48,Park Springs Road,Providence,NC,27315,36.5019152,-79.3717765
United States Post Office,119,Coal Street,Cumbola,PA,17930,40.7110653,-76.1382503
United States Post Office,121,Valley Street,New Philadelphia,PA,17959,40.7184966,-76.1167881
United States Post Office,,,,,,35.2142227,-100.7396648
The UPS Store,310,Busse Highway,Park Ridge,IL,60068,42.0152372,-87.8399085
Tyringham Post Office,118,Main Road,,,,42.2458592,-73.2042877
The UPS Store,8926,North Greenwood Avenue,Niles,IL,60714,42.0429963,-87.8419476
The UPS Store,,,,,,42.4946015,-83.4768878
US Post Office,245,North Main Street,New City,NY,10956,41.1604592,-73.9891805
United States Post Office,2411,Jackson Springs Road,Jackson Springs,NC,27281,35.2065777,-79.6262549
United States Post Office,,,Deer Park,WI,54007,45.1878636,-92.3856831
Sheffield Post Office,99,Main Street,,,01257,42.1097341,-73.3542732
United States Post Office,724,15th Street West,Billings,MT,59102,45.7776272,-108.554208
United States Post Office,50,East Goldbar Avenue,Goldston,NC,27252,35.5917691,-79.3265311
The UPS Store,1001,Green Bay Road,Winnetka,IL,60093,42.1189791,-87.7451927
The UPS Store,430,Northside Drive E,Statesboro,GA,30458,32.4381532,-81.7601708
PDQ Mail Plus,2005,Palmer Avenue,Larchmont,NY,10538,40.9303887,-73.7621295
Waterford Post Office,913,Valley Road,Waterford,ME,04088,44.2310866,-70.7678498
"Post Office: Esopus, NY 12429",,Main Street,Esopus,NY,12429,41.8276403,-73.9648214
The UPS Store,,,,,,43.179396,-89.233954
The UPS Store,,,Bloomfield Hills,MI,48302,42.6025387,-83.2909312
United States Post Office,,,,,,48.6140609,-93.3483063
The UPS Store,430,East 162nd Street,South Holland,IL,60473,41.6011647,-87.6062818
United States Post Office,9,Silverton Road,,,,40.6720595,-76.2782595
The UPS Store,420,South Riverside Avenue,Croton-on-Hudson,NY,10520,41.1934696,-73.8800514
The UPS Store,800,Ocala Road,Tallahassee,FL,32304,30.4460535,-84.3185801
The UPS Store,7192,Kalaniana'ole Highway,,,,21.278049,-157.704508
"Post Office: Ulster Park, NY 12487",,Union Center Road,Ulster Park,NY,12487,41.855926,-73.9798213
The UPS Store,7061,West North Avenue,Oak Park,IL,60302,41.9086674,-87.8040444
The UPS Store,7144,North Harlem Avenue,Chicago,IL,60631,42.0113465,-87.8070725
The UPS Store,7283,North Carolina Highway 42,Raleigh,NC,27603,35.5922065,-78.6016817
The UPS Store,4740,North Cumberland Avenue,Chicago,IL,60656,41.9661183,-87.8381046
Leeds Post Office,1279,Route 106,Leeds,ME,04263,44.3022985,-70.1174681
Bristol Post Office,220,Plaza Crossing,Bristol,VA,24201-1704,36.6253119,-82.1621239
Duck Post Office (The cacique Shoppe),,,,,,36.1644551,-75.752416
The UPS Store,1214,West Boston Post Road,Mamaroneck,NY,10543,40.9391203,-73.7448865
Minot Post Office,348,Minot Avenue,Minot,ME,04258,44.0880358,-70.3298055
PostalAnnex,,,,,,32.9573316,-117.125395
Wheeler Post Office,305,Railroad Avenue,Wheeler,IN,46393,41.5122859,-87.180429
United States Post Office,18525,Yorba Linda Boulevard,Yorba Linda,CA,92886,33.8898325,-117.810581
The UPS Store,18340,Yorba Linda Boulevard,Yorba Linda,CA,92886,33.8877881,-117.813332
Spruce Head Post Office,11,Post Office Road,Spruce Head,ME,04859,44.0098514,-69.1321219
The UPS Store,400,Capital Circle Southeast,Tallahassee,FL,,30.4404553,-84.2280389
East Wilton Post Office,1328,Main Street,Wilton,ME,04294,44.6160774,-70.193384
Milbridge Post Office,19,School Street,Milbridge,ME,04658,44.5388661,-67.8807665
United States Post Office,75,Miracle Mile,Coral Gables,FL,33134,25.7499065,-80.2563655
The UPS Store,3050,Five Forks Trickum Road Southwest,Lilburn,GA,30047,33.8849942,-84.0596446
Shipping by ELI,1042,North Higley Road,Mesa,AZ,85205,33.4344757,-111.7196217
Pak Mail,,,,,,33.869998,-84.0936872
Box N Mail,,,,,,33.3943407,-111.6832238
The UPS Store,,,,,,41.8457496,-87.804789
United States Post Office,,,,,,37.0248181,-93.2207598
The UPS Store,70,South Val Vista Drive,Gilbert,AZ,85296,33.3492773,-111.757208
MBC Mail,929,North Val Vista Drive,Gilbert,AZ,85234,33.3670358,-111.754774
United States Postal Service,3607,Poplar Street,Erie,PA,16508,42.097625,-80.0834658
Mail Boxes & More,3544,East Southern Avenue,Mesa,AZ,85204,33.3948207,-111.754393
United States Post Office,,,,,,43.3639718,-73.3931823
The UPS Store,,South Indianapolis Avenue,Chicago,IL,60617,41.7096129,-87.5325071
Olympic Valley Post Office,,,,,96146,39.1995962,-120.2287219
VHeA Shipping Center,,,,,,33.8901994,-84.0617609
The UPS Store,,,,,,45.0027311,-123.02571
United States Postal Service,1401,State Street,Erie,PA,16501,42.1216654,-80.0796751
USPS,,,,,,41.0063411,-78.3464174
The UPS Store,707,West 38th Street,Erie,PA,16508,42.0956333,-80.0829855
Rotterdam Junction US Post Office,,,,,,42.8693433,-74.0376747
Ballston Spa US Post Office,,,,,,43.0024158,-73.849056
FedEx,5755,Peach Street,Erie,PA,16509,42.0692688,-80.0922277
United States Postal Service,2108,East 38th Street,Erie,PA,16510,42.1202703,-80.0223584
The UPS Store,2487,South Gilbert Road,Gilbert,AZ,85295,33.304848,-111.7889527
The UPS Store,,,,,,46.8447286,-114.023436
The UPS Store,4024,Lawrenceville Highway,Lilburn,GA,30047,33.9030399,-84.113429
Gilbert Mail,745,North Gilbert Road,Gilbert,AZ,85234,33.3635786,-111.788016
The UPS Store,,,,,,32.9019106,-97.3227631
The UPS Store,1515,North Gilbert Road,Gilbert,AZ,85234,33.377053,-111.7878872
FedEx,,,,,,42.343225,-83.3859951
The UPS Store,2501,West 12th Street,Erie,PA,16505,42.1030689,-80.1351115
Pony Express,1903,West 8th Street,Erie,PA,16505,42.1115633,-80.1260874
United States Post Office,1313,Boylston Street,Boston,MA,02215,42.344628,-71.0986568
The UPS Store,,,,,,35.3591482,-89.8959559
The UPS Store,,,,,,34.9631333,-89.9828876
Unites States Post Office John Fitzgerald Kennedy Station,25,New Chardon Street,Boston,MA,02114,42.3621161,-71.0620121
United States Post Office,12650,NC-268,Ferguson,NC,28624,36.0851736,-81.3703013
31 Milk Street Lobby Post Office,31,Milk Street,Boston,MA,02109,42.3566513,-71.0579617
The UPS Store,3926,West Touhy Avenue,Lincolnwood,IL,60712,42.0120036,-87.7273189
United States Postal Service,20,South Montgomery Street,Trenton,NJ,08608,40.2194335,-74.7614085
Masonic Home Post Office,3761,Johnson Hall Drive,Masonic Home,KY,40041,38.2575373,-85.6630187
East Boston Postal Station,50,Meridian Street,East Boston,MA,02128,42.3711743,-71.0393047
Lafayette Post Office,,,,,,42.353245,-71.0611096
The UPS Store,,,,,,33.9170784,-117.453125
United States Post Office,,,,,,42.3958541,-71.1229312
The UPS Store,,,,,,38.0818303,-78.9308546
United States Postal Service,619,North 7th Street,Riverton,IL,62561,39.849357,-89.5398103
US Post Office,4079,State Route 28A,West Shokan,,12494,41.9664491,-74.2767955
The UPS Store,21430,Timberlake Road,Lynchburg,VA,24502,37.3290669,-79.2456339
Codman Square Post Office,554,Washington Street,Dorchester Center,MA,02124,42.2921931,-71.0715731
United States Post Office,,,,,,48.6882966,-97.6648734
United States Post Office,1137,Hamilton Avenue,Trenton,NJ,08629,40.2192973,-74.7338636
The UPS Store,,,,,,30.0032282,-90.146639
The UPS Store,1189,Wilmette Avenue,Wilmette,IL,60091,42.0761192,-87.7070298
Mesa Mail,1146,North Mesa Drive,Mesa,AZ,85201,33.4364693,-111.823186
US Post Office,1575,Tremont Street,Boston,MA,02120,42.3334777,-71.101906
United States Post Office,,,,,,40.3402056,-105.572838
United States Post Office,,,,,,40.2072288,-74.7502296
United States Post Office,,,,,,28.0367939,-80.6058663
Crosby Post Office,,,,,,46.482682,-93.9565914
"Gregory, MI Post Office",,,,,,42.4603766,-84.0834941
United States Post Office,,,,,,46.1068065,-97.7817823
The UPS Store,4900,Carlisle Pike,Mechanicsburg,PA,17050,40.2369847,-76.9694459
The UPS Store,,,,,,26.4403536,-80.0730344
United States Post Office,,,,,,26.4401993,-80.0694507
The UPS Store,,,,,,26.440587,-80.1216668
United States Post Office,,,,,,26.45604,-80.1217731
The UPS Store,,,,,,26.4599404,-80.1247791
United States Post Office,267,Timber Drive,Garner,NC,27529,35.6854858,-78.6067956
Richmond Post Office,205,North 2nd Street,Richmond City,VA,23219,37.5439692,-77.4405013
Somerville Winter Hill Branch Post Office,,,,,,42.3924914,-71.0935452
The UPS Store,785,West Wheatland Road,Duncanville,TX,75116,32.6486787,-96.9249976
The UPS Store,975,East Riggs Road,Chandler,AZ,85249,33.2174312,-111.8259875
PostalAnnex,3494,Camino Tassajara,Danville,CA,94506,37.7977209,-121.918035
United States Post Office,125,Bluestone Boulevard,Millrift,PA,18340,41.4101197,-74.7441686
Lincoln Post Office,,,,,,42.4145246,-71.3256559
A OK Pak & Ship,,,,,,45.6037145,-121.1954958
The UPS Store,,,,,,42.4424695,-71.4279991
The UPS Store,,,,,,28.1394012,-82.3589787
United States Post Office,200,North Diamond Street,Mansfield,OH,44901,40.7638698,-82.5129717
The UPS Store,,,,,,28.5036725,-81.3127028
United States Postal Service,77693,US Highway 89,Smoot,WY,83126,42.6200678,-110.9142139
USPS Warren Point Station,,Broadway,Fair Lawn,,,40.9241186,-74.1055859
The UPS Store,331 W,Parrish Lane North,Centerville,UT,84014,40.9212041,-111.883989
Postal Connections,,,,,,47.1260508,-122.2945203
The UPS Store,,,,,,20.0203137,-155.667158
PostNet,2066,North Capitol Avenue,San Jose,CA,95132,37.4067566,-121.886539
United States Post Office,118,Richardson Avenue,Shohola,PA,18458,41.4734536,-74.9168146
The UPS Store,436,Warren Street,Dayton,OH,45402,39.748508,-84.1849009
The UPS Store,5810,Kingstowne Center,Alexandria,VA,22315,38.7734232,-77.1343529
Waymart Post Office,,,,,,41.5832507,-75.4073162
US Post Office Charles Street Station,136,Charles Street,Boston,MA,02114,42.3596496,-71.0709199
The UPS Store,,,,,,30.1116503,-81.4186476
The UPS Store,750,East US Highway 80,Forney,TX,75126,32.7438907,-96.4492758
US Post Office Weott Station,,,,,,40.3248694,-123.924086
The UPS Store,,,,,,33.1299653,-117.1668024
The UPS Store,,,,,,35.9036896,-78.6562522
Williamsville Post Offie,100,East Main Street,Williamsville,IL,62693,39.9538228,-89.5480253
The UPS Store,,,,,,41.3388693,-72.9810416
The UPS Store,292,Newbury Street,Boston,MA,02115,42.3488109,-71.0846416
The UPS Store,1072,South De Anza Boulevard,San Jose,CA,95129,37.3077197,-122.031471
United States post office,,,,,,42.0844365,-83.6814602
The UPS Store,,,,,,38.9117351,-104.715525
FedEx,301,Madison Avenue,,,10017,40.75158,-73.9800028
La Habra Post Office,,,,,,33.9315132,-117.945159
The UPS Store,818,East 63rd Street,Chicago,IL,60637,41.7805882,-87.6049618
Sauk Village Post Office,5,Surrey Brook Plaza,Sauk Village,IL,60411,41.489445,-87.5729057
United States Postal Service,2711,Legion Road,Erie,PA,16506,42.087806,-80.1340415
Dockside Mail,,,,,,47.6806776,-122.4047145
PostNet,4830,Wilson Road,,,,29.9361641,-95.2502217
Benedict Mailroom,,,Stony Brook,NY,,40.9192499,-73.1188002
Wagner Mailroom,,,Stony Brook,NY,,40.9125083,-73.1310249
Gershwin Mailroom,,,Stony Brook,NY,,40.9109972,-73.122465
The UPS Store,673,Potomac Station Drive Northeast,Leesburg,VA,20176,39.0995214,-77.5262234
PostNet,3330,West 26th Street,Erie,PA,16506,42.084412,-80.1492152
United States Post Office,335,Merchant Street,Honolulu,HI,96813,21.3061931,-157.860725
US Post Office,59,West Dedham Street,Boston,MA,02118,42.3422873,-71.0730162
United States Post Office,,,,,,40.5428141,-74.2076026
The UPS Store,2300,Holcomb Bridge Road,Roswell,GA,30076,34.0051317,-84.295384
United States Post Office,,,,,,42.8063459,-83.0149106
The UPS Store,,,,,,42.7155109,-83.0292706
Irving Mailroom,,,,,,40.9176834,-73.1195923
The UPS Store,2842,Main Street,Glastonbury,CT,06033,41.7208065,-72.6139023
Jefferson Postal Office,736,Presidential Highway,,,03583,44.4204297,-71.4766585
Greentown Post Office,1340,Route 507,Greentown,PA,18426,41.3501861,-75.3044172
Galena Post Office,,,,,,64.73346,-156.936925
The UPS Store,5235,East Southern Avenue,Mesa,AZ,85206,33.3923447,-111.717457
STR 126,,,,,,33.7294598,-102.026467
The UPS Store,1B,,,,,36.0309415,-78.9366392
The UPS Store,2200,West 50th Street,Erie,PA,16506,42.0729053,-80.1121314
US Post Office Brightwood Station,,,,,,42.1199394,-72.6079539
OneSource Shipping & Printing,1496,North Higley Road,Gilbert,AZ,85234,33.3774064,-111.7232386
Port Gamble Post Office,,,,,,47.8557321,-122.584546
Brainard Post Office,,,,,,41.1833916,-97.0023414
Colma Station Post Office,7373,Mission Street,Daly City,,94014,37.6902151,-122.465578
United States Postal Service,,,,,,36.7655818,-121.757419
Postal Connections,2473,South Higley Road,Gilbert,AZ,85295,33.3055885,-111.720464
FedEx,,,,,,37.1266258,-113.5185438
United States Post Office,3522,Edgmont Avenue,Brookhaven,PA,19015,39.8699306,-75.3848686
The UPS Store,8705,Colesville Road,Silver Spring,MD,20910,38.9979858,-77.0265586
The UPS Store,,,,,,39.2228883,-85.8860533
FedEx,7500,Birkmire Drive,Fairview,PA,16415,42.0243471,-80.1920629
The UPS Store,17732,Highland Road,,,,30.3442789,-91.031794
The UPS Store,,,,,,42.1668305,-87.843755
Quik Send,,,,,,35.5389969,-105.8915379
Bảo Tín Cargo,1075,Tully Road,San Jose,,95122,37.314821,-121.838344
United States Post Office,167,Brandt Street,,,,39.9580774,-75.9144578
The UPS Store,3540,Burbank Road,,,44691,40.8425404,-81.9427668
ASAP,180,East Prospect Avenue,Mamaroneck,NY,10543,40.9507451,-73.7328593
The UPS Store,,,,,,35.6449774,-120.6596642
DHL,90,Massachusetts Avenue,Boston,MA,02115,42.3486613,-71.0881792
The UPS Store,,,,,,33.0653546,-117.2643897
The UPS Store,,,,,,44.1001197,-123.12719
United States Post Office,9132A,Bay Avenue,North Beach,MD,20714,38.7083111,-76.531434
SDSU Post Office  (ZIP  92182),5801,Canyon Crest Drive,San Diego,CA,92182,32.7776246,-117.0753626
The UPS Store,7040,Avenida Encinas,Carlsbad,CA,92011,33.1022465,-117.3120537
Boones Mill Post Office,60,Main Street,Boones Mill,VA,24065,37.1149721,-79.9538969
The UPS Store,,,,,,26.5629768,-81.9491418
Greeley Post Office,130,PA-590,Greeley,PA,18425,41.4223318,-74.9958072
The UPS Store,13280,Northwest Freeway,Houston,TX,,29.8492429,-95.5042309
United States Post Office,178,Scenic Drive,Lackawaxen,PA,18435,41.4814229,-74.9857491
The UPS Store,2753,East Broadway Road,Mesa,AZ,85204,33.4067204,-111.771578
The UPS Store,9449,South Kedzie Avenue,Evergreen Park,IL,60805,41.721387,-87.7013778
The UPS Store,,,,,,39.109354,-119.775686
The UPS Store,,,,,,43.681606,-114.362016
The UPS Store,,West Wheeler Street,,,,47.6399875,-122.377257
United States Post Office,,,,,,37.9499202,-122.060668
Global Pack & Ship,,,,,,37.6922862,-77.4400078
The UPS Store,,,,,,47.4132227,-120.292343
The UPS Store,,,,,,40.5518627,-75.4919261
FedEx Office,4485,Bryant Irvin Road,Fort Worth,TX,76132,32.6852455,-97.4130082
MailBoxes & More...,1465,NJ-23,Wayne,NJ,07470,40.93375,-74.2700743
The Print Pack Ship Store,1327,East Washington Avenue,Harlingen,TX,78550,26.1982958,-97.6810278
The UPS Store,3809,South General Bruce Drive,Temple,TX,76502,31.0884905,-97.3874051
The UPS Store,2303,North 44th Street,Phoenix,AZ,85008,33.4737405,-111.98664
Holliswood,197-33,Hillside Avenue,Hollis,NY,11423,40.7189641,-73.764678
Stonewall New,401,Virginia Street,,,,38.3607724,-81.6482342
United States Post Office,,,,,,27.3536158,-82.5050737
Postal Copy Center,9654,Katy Freeway,,,,29.786918,-95.5309872
Old Post office/ Mason building,,,,,,37.748498,-95.1439994
PostalAnnex,3451,Via Montebello,,,,33.0823893,-117.2310975
FedEx,,,,,,40.5827006,-75.5218508
The UPS Store,,,,,,40.6138934,-75.5355831
The UPS Store,6569,North Riverside Drive,Fresno,CA,,36.8336108,-119.9100489
Ellenboro Post Office,131,Depot Street,Ellenboro,NC,28040,35.3286051,-81.7592078
Sharon Post Office,,,,,,37.2478381,-98.4200152
The UPS Store,718,East Highway 82,Sherman,TX,75090,33.6691427,-96.6086206
Post Net,,,,,,27.2685704,-82.4627331
FedEx OnSite,,,,,,38.9357957,-119.7402669
The UPS Store,,,,,,39.7829798,-83.9965436
Crowder Post Office,,,,,,35.123936,-95.6749961
United States Post Office,,,,,,41.1718236,-71.5565202
The UPS Store,,,,,,45.8278469,-108.4701904
FedEx,,,,,,38.9361559,-94.5295946
Park Mail,,,,,,36.8527305,-76.0203299
Virginia Beach Post Office,550,First Colonial Road,Virginia Beach,VA,23451-9997,36.847989,-76.018318
The UPS Store,,,,,,36.840381,-76.1134485
Back Office Plus,,,,,,40.3499515,-80.0224196
Belknap Post Office,,,,,,37.3244109,-88.9398501
United States Postal Service,3856,Avonia Road,Fairview,PA,16415,42.0325951,-80.256784
North Boulder Shipping Store,,,,,,40.047729,-105.2808559
United States Post Office,28,Whiting Street,,,,42.1750618,-70.8879072
United States Post Office,,,,,,39.9841357,-77.2477771
The UPS Store,2701,Del Paso Road,Sacramento,CA,95835,38.6567619,-121.522432
Glenville State University Post Office,,,,,,38.9362124,-80.8346517
The UPS Store,1276,Auto Park Way,Escondido,CA,92029,33.1127211,-117.099287
Coast Guard Base Post Office,1,Munro Avenue,Cape May,NJ,08204,38.9477602,-74.8868854
Chino Hills Post Office,,,,,,33.9992723,-117.731893
FedEx Office,,,,,,37.8516657,-122.252373
Kathryn Post Office,,,,,,46.6800824,-97.9695531
The UPS Store,1766,Elmira Street,Sayre,PA,18840,41.974385,-76.540121
AIM Mail Center,168,Highway 274,Lake Wylie,SC,29710,35.1198349,-81.0806003
The UPS Store,108,North Reading Road,Ephrata,,17522,40.1875732,-76.1864542
Global Pack Ship,151,Tremont Street,Boston,MA,02111,42.354389,-71.0635236
Cash Wise Bismark Post Office,,,,,,46.795296,-100.7742659
Erie Pack & Ship,5148,Peach Street,Erie,PA,16509,42.0785354,-80.0920059
HMUS United States sent to China Express,,,,,,38.8694587,-77.1541618
The UPS Store,2010,W Ave K,,,,34.6746597,-118.166165
Glen Ullin Post Office,,,,,,46.8152161,-101.8302134
The UPS Store,,,,,,34.0228435,-84.2708565
The UPS Store,,,,,,32.4592188,-86.3973145
Shipping HQ,4498,Main Street,Buffalo,NY,14226,42.9640568,-78.7837379
The UPS Store,23623,North Scottsdale Road,Scottsdale,AZ,85255,33.7008789,-111.924233
Center Lovell Post Office,,,,,,44.1741731,-70.8932816
Brookfield Post Office,115,Pocono Road,Brookfield,CT,06804,41.4665952,-73.3974592
The UPS Store,20701,North Scottsdale Road,Scottsdale,AZ,85255,33.6748598,-111.9235598
The UPS Store,,,,,,46.1346273,-122.938804
The UPS Store,3842,Harlem Road,Cheektowaga,NY,14215,42.9478744,-78.7844989
The UPS Store,16211,North Scottsdale Road,Scottsdale,AZ,85254,33.6344346,-111.924421
Pak & Ship,11403,Barker Cypress Road,,,,29.9414824,-95.6802161
The UPS Store,1950,East Greyhound Pass,Carmel,IN,46033,40.0044585,-86.1243888
UPS,,,,,,37.8513152,-122.2529234
USPS,305,Northeast 2nd Avenue,Delray Beach,FL,33444,26.4673052,-80.0708297
Flint Hill Post Office,664,Zachary Taylor Highway,Flint Hill,VA,22627,38.7667442,-78.1004199
The UPS Store,,,,,,44.0641167,-92.4961911
The UPS Store,6348,North Milwaukee Avenue,Chicago,IL,60646,41.9959305,-87.7873065
United States Post Office,8,Kirk Street,Lake Harmony,PA,18624,41.0600252,-75.5880598
The UPS Store,,,,,,40.4812847,-104.928789
Willington Post Office,11,Phelps Way,Willington,CT,06279,41.879689,-72.3031535
Two Rock Coast Guard Station Post Office,,,,,,38.2497876,-122.797708
Hendersonville Post Office,1800,Four Seasons Boulevard,Hendersonville,NC,28792,35.333749,-82.4450839
United state post office,,,,,,36.556745,-121.9224002
The Mail Drop,2970,Williams Drive,Georgetown,TX,78628,30.662442,-97.691819
Goodyears Bar Post Office,,,,,,39.5443754,-120.886125
The UPS Store,4319,West Clara Lane,Muncie,IN,47304,40.2178752,-85.4371762
United States Postal Service,7175,Buffalo Road,Harborcreek,PA,16421,42.1729789,-79.9439962
Coast Guard Island Post Office,,,,,,37.7804261,-122.2478717
United States Post Office,38,South Lake Street,North East,PA,16428,42.2147577,-79.8346187
The UPS Store,,,,,,30.4082124,-97.7470981
UPS Customer Center,,,,,,33.4123518,-111.901849
The UPS Store,,,,,,33.4066423,-111.9095684
The UPS Store,,,,,,41.6821982,-83.6246163
United States Postal Service,101,High Street,Waterford,PA,16441,41.9408242,-79.982789
Linn Post Office,,,,,,39.0081725,-80.718331
United States Post Office,,,,,,43.8341781,-72.3604398
Unity Plaza Post Office,271,Barbour Street,Hartford,CT,06120,41.7930419,-72.6781642
The UPS Store,2562,Walton Boulevard,Warsaw,IN,46582,41.2728767,-85.8549577
The UPS Store,,,,,,39.9975764,-105.251573
Bradford Post Office,301,Main Street,Bradford,IA,50041,42.6322856,-93.2444997
The UPS Store,,,,,,34.0747567,-118.071003
The UPS Store,3473,South Doctor Martin Luther King Junior Drive,Chicago,IL,60616,41.8319562,-87.615008
The UPS Store,,,,,,40.650988,-74.3456186
Stewarts Point Post Office,,,,,,38.6524817,-123.399878
PostalAnnex,3827,South Carson Street,Carson City,NV,89701,39.1325203,-119.769135
Mail Boxes Etc.,,,,,,40.8138271,-73.808487
US Post Office,1050,Main Street,Fleischmanns,NY,12430,42.1564789,-74.5284565
The UPS Store,1080,Bergen Street,,,,40.6759789,-73.9504562
The UPS Store,54,Danbury Road,Ridgefield,CT,06877,41.2905073,-73.4955054
The UPS Store,,,,,,36.1162552,-115.09018
The UPS Store,1314,South 1st Street,Milwaukee,WI,53204,43.0176174,-87.9109175
Talcottville Post Office,54,Hartford Turnpike,Vernon,CT,06066,41.8167838,-72.5031799
Old State House Post Office,80,State House Square,Hartford,CT,06103,41.7663518,-72.6720008
Barry Square Post Office,645,Maple Avenue,Hartford,CT,06114,41.7429611,-72.6830683
The UPS Store,,,,,,41.9386375,-88.1463818
Norton Post Office,,,,,,41.0250597,-81.6407775
Root River Station Milwaukee Post Office,,,,,,42.9872135,-88.0505047
US post office,710,Wicks Lane,Billings,MT,59105,45.8267888,-108.4679696
The UPS Store,3044,Old Denton Road,,,,32.9969856,-96.9090754
Lancaster Post Office,9054,Mary Ball Road,Lancaster,VA,22503,37.7673382,-76.4523683
Wicomico Church Post Office,5148,Jessie Dupont Memorial Highway,Wicomico Church,VA,22579,37.8144886,-76.3785262
United States Post Office,39470,170th Street East,Palmdale,CA,93591,34.6003848,-117.825195
